id,user,local,device,day,hour,type,model,value
"5a14800237a0a30484f95088","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:45:27","corrente","sct-013","0.5"
"5a14800737a0a30484f95089","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:45:33","corrente","sct-013","0.46"
"5a14800d37a0a30484f9508a","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:45:38","corrente","sct-013","0.32"
"5a14801237a0a30484f9508b","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:45:43","corrente","sct-013","0.39"
"5a14801737a0a30484f9508c","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:45:48","corrente","sct-013","0.35"
"5a14801c37a0a30484f9508d","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:45:53","corrente","sct-013","0.58"
"5a14802137a0a30484f9508e","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:45:58","corrente","sct-013","0.47"
"5a14802637a0a30484f9508f","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:46:03","corrente","sct-013","0.38"
"5a14802b37a0a30484f95090","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:46:08","corrente","sct-013","0.34"
"5a14803037a0a30484f95091","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:46:14","corrente","sct-013","0.39"
"5a14803637a0a30484f95092","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:46:19","corrente","sct-013","0.52"
"5a14803b37a0a30484f95093","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:46:24","corrente","sct-013","0.44"
"5a14804037a0a30484f95094","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:46:29","corrente","sct-013","0.47"
"5a14804537a0a30484f95095","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:46:34","corrente","sct-013","0.51"
"5a14804a37a0a30484f95096","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:46:39","corrente","sct-013","0.58"
"5a14804f37a0a30484f95097","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:46:44","corrente","sct-013","0.59"
"5a14805437a0a30484f95098","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:46:49","corrente","sct-013","0.43"
"5a14805937a0a30484f95099","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:46:55","corrente","sct-013","0.59"
"5a14805f37a0a30484f9509a","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:47:00","corrente","sct-013","0.49"
"5a14806637a0a30484f9509b","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:47:06","corrente","sct-013","0.32"
"5a14806b37a0a30484f9509c","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:47:13","corrente","sct-013","0.41"
"5a14807137a0a30484f9509d","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:47:18","corrente","sct-013","0.59"
"5a14807637a0a30484f9509e","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:47:23","corrente","sct-013","0.43"
"5a14807b37a0a30484f9509f","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:47:28","corrente","sct-013","0.45"
"5a14808037a0a30484f950a0","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:47:33","corrente","sct-013","0.39"
"5a14808537a0a30484f950a1","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:47:38","corrente","sct-013","0.42"
"5a14808a37a0a30484f950a2","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:47:44","corrente","sct-013","0.55"
"5a14808f37a0a30484f950a3","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:47:49","corrente","sct-013","0.51"
"5a14809537a0a30484f950a4","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:47:54","corrente","sct-013","0.58"
"5a14809a37a0a30484f950a5","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:47:59","corrente","sct-013","0.42"
"5a14809f37a0a30484f950a6","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:48:04","corrente","sct-013","0.55"
"5a1480a437a0a30484f950a7","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:48:09","corrente","sct-013","0.54"
"5a1480a937a0a30484f950a8","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:48:14","corrente","sct-013","0.46"
"5a1480ae37a0a30484f950a9","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:48:19","corrente","sct-013","0.51"
"5a1480b337a0a30484f950aa","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:48:24","corrente","sct-013","0.5"
"5a1480b837a0a30484f950ab","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:48:30","corrente","sct-013","0.35"
"5a1480bd37a0a30484f950ac","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:48:35","corrente","sct-013","0.59"
"5a1480c337a0a30484f950ad","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:48:40","corrente","sct-013","0.54"
"5a1480c837a0a30484f950ae","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:48:45","corrente","sct-013","0.46"
"5a1480cd37a0a30484f950af","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:48:50","corrente","sct-013","0.58"
"5a1480d237a0a30484f950b0","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:48:55","corrente","sct-013","0.43"
"5a1480d737a0a30484f950b1","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:49:00","corrente","sct-013","0.36"
"5a1480dc37a0a30484f950b2","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:49:05","corrente","sct-013","0.58"
"5a1480e137a0a30484f950b3","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:49:11","corrente","sct-013","0.48"
"5a1480e637a0a30484f950b4","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:49:16","corrente","sct-013","0.4"
"5a1480ec37a0a30484f950b5","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:49:21","corrente","sct-013","0.45"
"5a1480f137a0a30484f950b6","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:49:26","corrente","sct-013","0.58"
"5a1480f637a0a30484f950b7","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:49:31","corrente","sct-013","0.41"
"5a1480fb37a0a30484f950b8","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:49:36","corrente","sct-013","0.56"
"5a14810037a0a30484f950b9","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:49:41","corrente","sct-013","0.56"
"5a14810537a0a30484f950ba","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:49:46","corrente","sct-013","0.5"
"5a14810a37a0a30484f950bb","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:49:51","corrente","sct-013","0.6"
"5a14811037a0a30484f950bc","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:49:57","corrente","sct-013","0.52"
"5a14811537a0a30484f950bd","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:50:02","corrente","sct-013","0.53"
"5a14811a37a0a30484f950be","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:50:07","corrente","sct-013","0.38"
"5a14811f37a0a30484f950bf","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:50:12","corrente","sct-013","0.43"
"5a14812437a0a30484f950c0","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:50:17","corrente","sct-013","0.49"
"5a14813d37a0a30484f950c3","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:50:42","corrente","sct-013","0.56"
"5a14814237a0a30484f950c4","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:50:48","corrente","sct-013","0.32"
"5a14814737a0a30484f950c5","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:50:53","corrente","sct-013","0.36"
"5a14814d37a0a30484f950c6","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:50:58","corrente","sct-013","0.3"
"5a14815237a0a30484f950c7","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:51:03","corrente","sct-013","0.39"
"5a14815737a0a30484f950c8","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:51:08","corrente","sct-013","0.44"
"5a14815c37a0a30484f950c9","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:51:13","corrente","sct-013","0.33"
"5a14816137a0a30484f950ca","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:51:18","corrente","sct-013","0.51"
"5a14816637a0a30484f950cb","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:51:23","corrente","sct-013","0.46"
"5a14816b37a0a30484f950cc","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:51:28","corrente","sct-013","0.33"
"5a14817037a0a30484f950cd","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:51:34","corrente","sct-013","0.37"
"5a14817637a0a30484f950ce","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:51:39","corrente","sct-013","0.4"
"5a14817b37a0a30484f950cf","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:51:44","corrente","sct-013","0.37"
"5a14818037a0a30484f950d0","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:51:49","corrente","sct-013","0.59"
"5a14818537a0a30484f950d1","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:51:54","corrente","sct-013","0.56"
"5a14818a37a0a30484f950d2","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:51:59","corrente","sct-013","0.43"
"5a14818f37a0a30484f950d3","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:52:04","corrente","sct-013","0.36"
"5a14819437a0a30484f950d4","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:52:09","corrente","sct-013","0.42"
"5a14819937a0a30484f950d5","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:52:15","corrente","sct-013","0.46"
"5a14819f37a0a30484f950d6","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:52:20","corrente","sct-013","0.54"
"5a1481a437a0a30484f950d7","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:52:25","corrente","sct-013","0.55"
"5a1481a937a0a30484f950d8","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:52:30","corrente","sct-013","0.5"
"5a1481ae37a0a30484f950d9","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:52:35","corrente","sct-013","0.55"
"5a1481b337a0a30484f950da","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:52:40","corrente","sct-013","0.36"
"5a1481b837a0a30484f950db","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:52:45","corrente","sct-013","0.53"
"5a1481bd37a0a30484f950dc","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:52:50","corrente","sct-013","0.46"
"5a1481c237a0a30484f950dd","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:52:56","corrente","sct-013","0.37"
"5a1481c837a0a30484f950de","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:53:01","corrente","sct-013","0.34"
"5a1481cd37a0a30484f950df","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:53:06","corrente","sct-013","0.46"
"5a1481d237a0a30484f950e0","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:53:11","corrente","sct-013","0.49"
"5a1481d737a0a30484f950e1","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:53:16","corrente","sct-013","0.34"
"5a1481dc37a0a30484f950e2","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:53:21","corrente","sct-013","0.39"
"5a1481e137a0a30484f950e3","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:53:26","corrente","sct-013","0.48"
"5a1481e637a0a30484f950e4","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:53:31","corrente","sct-013","0.46"
"5a1481eb37a0a30484f950e5","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:53:37","corrente","sct-013","0.39"
"5a1481f037a0a30484f950e6","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:53:42","corrente","sct-013","0.44"
"5a1481f637a0a30484f950e7","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:53:47","corrente","sct-013","0.54"
"5a1481fb37a0a30484f950e8","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:53:52","corrente","sct-013","0.43"
"5a14820037a0a30484f950e9","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:53:57","corrente","sct-013","0.56"
"5a14820537a0a30484f950ea","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:54:02","corrente","sct-013","0.6"
"5a14820a37a0a30484f950eb","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:54:07","corrente","sct-013","0.56"
"5a14820f37a0a30484f950ec","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:54:12","corrente","sct-013","0.32"
"5a14821437a0a30484f950ed","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:54:18","corrente","sct-013","0.54"
"5a14821937a0a30484f950ee","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:54:23","corrente","sct-013","0.58"
"5a14821f37a0a30484f950ef","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:54:28","corrente","sct-013","0.57"
"5a14822437a0a30484f950f0","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:54:33","corrente","sct-013","0.57"
"5a14822937a0a30484f950f1","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:54:38","corrente","sct-013","0.38"
"5a14822e37a0a30484f950f2","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:54:43","corrente","sct-013","0.47"
"5a14823337a0a30484f950f3","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:54:48","corrente","sct-013","0.6"
"5a14823837a0a30484f950f4","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:54:53","corrente","sct-013","0.59"
"5a14823d37a0a30484f950f5","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:54:59","corrente","sct-013","0.44"
"5a14824237a0a30484f950f6","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:55:04","corrente","sct-013","0.32"
"5a14824837a0a30484f950f7","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:55:09","corrente","sct-013","0.43"
"5a14824d37a0a30484f950f8","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:55:14","corrente","sct-013","0.51"
"5a14825237a0a30484f950f9","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:55:19","corrente","sct-013","0.57"
"5a14825737a0a30484f950fa","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:55:24","corrente","sct-013","0.34"
"5a14825c37a0a30484f950fb","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:55:29","corrente","sct-013","0.53"
"5a14826137a0a30484f950fc","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:55:34","corrente","sct-013","0.36"
"5a14826637a0a30484f950fd","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:55:40","corrente","sct-013","0.6"
"5a14826b37a0a30484f950fe","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:55:45","corrente","sct-013","0.41"
"5a14827137a0a30484f950ff","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:55:50","corrente","sct-013","0.52"
"5a14827637a0a30484f95100","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:55:55","corrente","sct-013","0.6"
"5a14827b37a0a30484f95101","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:56:00","corrente","sct-013","0.48"
"5a14828037a0a30484f95102","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:56:05","corrente","sct-013","0.38"
"5a14828637a0a30484f95103","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:56:11","corrente","sct-013","0.34"
"5a14828b37a0a30484f95104","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:56:16","corrente","sct-013","0.5"
"5a14829037a0a30484f95105","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:56:21","corrente","sct-013","0.58"
"5a14829537a0a30484f95106","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:56:26","corrente","sct-013","0.54"
"5a14829b37a0a30484f95107","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:56:32","corrente","sct-013","0.5"
"5a1482a037a0a30484f95108","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:56:37","corrente","sct-013","0.35"
"5a1482a537a0a30484f95109","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:56:42","corrente","sct-013","0.46"
"5a1482aa37a0a30484f9510a","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:56:47","corrente","sct-013","0.36"
"5a1482b037a0a30484f9510b","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:56:53","corrente","sct-013","0.5"
"5a1482b537a0a30484f9510c","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:56:58","corrente","sct-013","0.35"
"5a1482ba37a0a30484f9510d","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:57:03","corrente","sct-013","0.31"
"5a1482c037a0a30484f9510e","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:57:09","corrente","sct-013","0.54"
"5a1482c537a0a30484f9510f","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:57:14","corrente","sct-013","0.55"
"5a1482ca37a0a30484f95110","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:57:19","corrente","sct-013","0.55"
"5a1482cf37a0a30484f95111","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:57:24","corrente","sct-013","0.57"
"5a1482d537a0a30484f95112","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:57:30","corrente","sct-013","0.58"
"5a1482da37a0a30484f95113","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:57:35","corrente","sct-013","0.31"
"5a1482df37a0a30484f95114","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:57:40","corrente","sct-013","0.39"
"5a1482e437a0a30484f95115","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:57:45","corrente","sct-013","0.35"
"5a1482ea37a0a30484f95116","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:57:51","corrente","sct-013","0.52"
"5a1482ef37a0a30484f95117","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:57:56","corrente","sct-013","0.39"
"5a1482f437a0a30484f95118","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:58:01","corrente","sct-013","0.57"
"5a1482f937a0a30484f95119","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:58:06","corrente","sct-013","0.51"
"5a1482ff37a0a30484f9511a","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:58:12","corrente","sct-013","0.59"
"5a14830437a0a30484f9511b","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:58:17","corrente","sct-013","0.49"
"5a14830937a0a30484f9511c","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:58:22","corrente","sct-013","0.45"
"5a14830e37a0a30484f9511d","corrente-01","yasminbraga","labic","raspberry pi","2017-10-26","23:58:27","corrente","sct-013","0.39"
